,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed,Holiday
0,2017-10-30 00:00:00,8,71.9,16,69.7,7,62.7,31,68.7,3,100,0
1,2017-10-30 00:05:00,6,71.8,18,69.8,8,60,32,67.7,3,100,0
2,2017-10-30 00:10:00,6,71.8,9,69.8,9,59.3,24,66.4,3,100,0
3,2017-10-30 00:15:00,4,72.1,12,69.8,7,60.5,23,67.4,3,100,0
4,2017-10-30 00:20:00,2,71.8,7,70,3,60.8,12,68,3,100,0
5,2017-10-30 00:25:00,8,71.8,9,69.8,7,59.6,24,67.5,3,100,0
6,2017-10-30 00:30:00,6,71.9,17,69.9,6,61.2,29,68.5,3,100,0
7,2017-10-30 00:35:00,3,71.9,9,69.8,11,56.6,23,63.8,3,100,0
8,2017-10-30 00:40:00,2,72,8,69.8,7,60.4,17,66.2,3,100,0
9,2017-10-30 00:45:00,3,71.9,13,69.6,9,61.3,25,66.9,3,100,0
10,2017-10-30 00:50:00,9,72,6,69.8,9,59,24,66.6,3,100,0
11,2017-10-30 00:55:00,2,71.9,8,69.6,4,60.4,14,67.3,3,100,0
12,2017-10-30 01:00:00,3,72,14,69.1,6,60.7,23,67.3,3,100,0
13,2017-10-30 01:05:00,6,71.8,7,69.1,5,60.3,18,67.6,3,100,0
14,2017-10-30 01:10:00,5,71.7,11,69.5,3,61.1,19,68.8,3,100,0
15,2017-10-30 01:15:00,0,71.7,5,69.7,7,60,12,64,3,100,0
16,2017-10-30 01:20:00,4,71.7,6,69.7,6,59.6,16,66.4,3,100,0
17,2017-10-30 01:25:00,2,71.8,6,69.8,6,59.5,14,65.7,3,100,0
18,2017-10-30 01:30:00,4,71.8,8,69.7,10,62.9,22,67,3,100,0
19,2017-10-30 01:35:00,10,71.8,10,69.7,9,59.6,29,67.3,3,100,0
20,2017-10-30 01:40:00,0,71.8,4,69.8,6,60.9,10,64.5,3,100,0
21,2017-10-30 01:45:00,3,71.9,6,69.8,7,62.4,16,67,3,100,0
22,2017-10-30 01:50:00,2,71.8,8,69.6,9,59.4,19,65,3,100,0
23,2017-10-30 01:55:00,3,71.7,2,69.7,5,60.9,10,65.9,3,100,0
24,2017-10-30 02:00:00,5,71.7,7,69.4,8,61.7,20,66.9,3,100,0
25,2017-10-30 02:05:00,3,71.8,8,69.4,7,59.4,18,65.9,3,100,0
26,2017-10-30 02:10:00,2,71.8,6,69.6,7,60.1,15,65.5,3,100,0
27,2017-10-30 02:15:00,3,71.7,4,69.1,7,57.8,14,64,3,100,0
28,2017-10-30 02:20:00,4,71.7,6,69.5,7,59.4,17,65.9,3,100,0
29,2017-10-30 02:25:00,4,71.8,5,69.7,4,60.6,13,67.5,3,100,0
30,2017-10-30 02:30:00,1,71.7,12,69.9,11,56.8,24,64,3,100,0
31,2017-10-30 02:35:00,6,71.8,9,69.9,9,58.1,24,65.9,3,100,0
32,2017-10-30 02:40:00,3,71.8,5,69.7,11,62.4,19,65.8,3,100,0
33,2017-10-30 02:45:00,1,71.8,7,69.8,3,62,11,67.9,3,100,0
34,2017-10-30 02:50:00,4,71.9,10,69.6,8,60.2,22,66.6,3,100,0
35,2017-10-30 02:55:00,3,71.9,6,69.3,8,60.8,17,65.8,3,100,0
36,2017-10-30 03:00:00,4,71.9,10,69.5,6,60.9,20,67.4,3,100,0
37,2017-10-30 03:05:00,3,71.9,7,69.4,3,62.2,13,68.3,3,100,0
38,2017-10-30 03:10:00,2,71.9,7,69.7,9,63.2,18,66.7,3,100,0
39,2017-10-30 03:15:00,0,71.9,12,69.6,6,63.8,18,67.7,3,100,0
40,2017-10-30 03:20:00,3,71.9,5,69.5,15,63.8,23,66.1,3,100,0
41,2017-10-30 03:25:00,4,71.8,8,69,9,60.6,21,65.9,3,100,0
42,2017-10-30 03:30:00,3,71.8,4,68.7,5,61.9,12,66.6,3,100,0
43,2017-10-30 03:35:00,5,71.8,11,69.3,12,56.5,28,64.3,3,100,0
