5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed,Holiday
2/05/2018 19:35,43,68.6,37,69.3,29,61.3,109,66.9,3,100,0
2/05/2018 19:40,48,70.1,44,69.8,18,62.1,110,68.7,3,100,0
2/05/2018 19:45,47,69.5,52,70.4,20,62.7,119,68.8,3,100,0
2/05/2018 19:50,31,70.4,37,69.4,20,62.8,88,68.3,3,100,0
2/05/2018 19:55,31,71.2,40,68.5,30,62.8,101,67.6,3,100,0
2/05/2018 20:00,32,70.6,42,65.3,28,62.7,102,66.2,3,100,0
2/05/2018 20:05,31,70.7,38,67.9,24,63.1,93,67.6,3,100,0
2/05/2018 20:10,32,69.8,44,68.9,20,62.8,96,67.9,3,100,0
2/05/2018 20:15,27,71,40,67.7,28,61.8,95,66.9,3,100,0
2/05/2018 20:20,29,71.3,40,68.3,22,62,91,67.7,3,100,0
2/05/2018 20:25,29,70.9,39,68.1,22,61.8,90,67.5,3,100,0
2/05/2018 20:30,31,71.6,46,69.1,23,62,100,68.2,3,100,0
2/05/2018 20:35,39,71.5,35,69.2,24,61.8,98,68.3,3,100,0
2/05/2018 20:40,42,70.8,42,69.6,18,62.3,102,68.8,3,100,0
2/05/2018 20:45,25,71.7,27,69.5,23,61.9,75,67.9,3,100,0
2/05/2018 20:50,37,70,33,70.4,20,61.4,90,68.2,3,100,0
2/05/2018 20:55,23,70.5,32,70.7,21,62.1,76,68.3,3,100,0
2/05/2018 21:00,32,70.6,37,70,10,62.3,79,69.3,3,100,0
2/05/2018 21:05,29,71.5,34,68.5,24,62.3,87,67.8,3,100,0
2/05/2018 21:10,36,71.5,36,68.2,25,61.9,97,67.8,3,100,0
2/05/2018 21:15,41,71.6,31,69.1,19,62.4,91,68.8,3,100,0
2/05/2018 21:20,38,69.1,36,66.4,18,62.4,92,66.7,3,100,0
2/05/2018 21:25,37,69.2,31,68.4,21,62.5,89,67.3,3,100,0
2/05/2018 21:30,16,70.4,29,67.6,13,62.7,58,67.3,3,100,0
2/05/2018 21:35,42,70,27,68.4,13,63,82,68.4,3,100,0
2/05/2018 21:40,34,71.8,28,69,14,62.9,76,69.1,3,100,0
2/05/2018 21:45,31,72.1,30,69.7,13,62.9,74,69.5,3,100,0
2/05/2018 21:50,30,69.9,30,69.9,22,62.1,82,67.8,3,100,0
2/05/2018 21:55,21,69.2,33,68.7,16,62.8,70,67.5,3,100,0
2/05/2018 22:00,26,70.4,21,69.2,11,62.9,58,68.5,3,100,0
2/05/2018 22:05,28,71.1,34,69.3,12,63,74,69,3,100,0
2/05/2018 22:10,21,71.4,17,69.6,10,62.9,48,69,3,100,0
2/05/2018 22:15,21,71.7,24,69.5,6,62.8,51,69.6,3,100,0
2/05/2018 22:20,24,72,25,69.8,12,62.8,61,69.3,3,100,0
2/05/2018 22:25,21,72.3,20,70.1,11,62.7,52,69.4,3,100,0
2/05/2018 22:30,24,72.5,25,70.4,18,62.1,67,68.9,3,100,0
2/05/2018 22:35,17,72.4,21,70.2,9,62.2,47,69.5,3,100,0
2/05/2018 22:40,13,72.3,21,69.6,12,62.4,46,68.5,3,100,0
2/05/2018 22:45,15,72.1,24,69.9,8,62.2,47,69.3,3,100,0
2/05/2018 22:50,13,72.2,19,69.7,5,62.5,37,69.6,3,100,0
2/05/2018 22:55,15,72.1,14,69.8,9,62.9,38,69.1,3,100,0
2/05/2018 23:00,14,72,17,69.8,6,62.8,37,69.5,3,100,0
2/05/2018 23:05,23,71.4,21,69.6,10,62.7,54,69.1,3,100,0
2/05/2018 23:10,21,70.4,21,69.5,5,62.6,47,69.2,3,100,0
2/05/2018 23:15,6,71.3,27,69.7,8,62.5,41,68.5,3,100,0
2/05/2018 23:20,24,70,16,68.9,10,62.6,50,68.2,3,100,0
2/05/2018 23:25,18,71.3,16,69.3,5,62.7,39,69.4,3,100,0
2/05/2018 23:30,7,71.6,22,69.2,5,62.6,34,68.7,3,100,0
2/05/2018 23:35,17,70,21,69.6,9,62.5,47,68.4,3,100,0
2/05/2018 23:40,19,70.9,16,69.6,12,61.3,47,68,3,100,0
2/05/2018 23:45,11,71.3,14,69.6,10,62,35,68,3,100,0
2/05/2018 23:50,8,71.6,7,69.7,6,62.2,21,68.3,3,100,0
2/05/2018 23:55,13,71.7,11,69.9,6,62.5,30,69.2,3,100,0
2/06/2018 0:00,7,71.9,12,69.7,4,62.7,23,69.2,3,100,0
2/06/2018 0:05,11,71.9,12,69.9,4,62.8,27,69.7,3,100,0
2/06/2018 0:10,4,71.8,10,69.1,8,62.2,22,67.1,3,100,0
2/06/2018 0:15,12,71.9,10,69.4,3,62.4,25,69.8,3,100,0
2/06/2018 0:20,15,71.9,9,69.8,2,62.6,26,70.5,3,100,0
2/06/2018 0:25,5,71.6,8,69.8,1,62.7,14,69.9,3,100,0
2/06/2018 0:30,7,71,9,69.6,2,62.7,18,69.4,3,100,0
2/06/2018 0:35,9,71.4,7,69.9,2,62.8,18,69.9,3,100,0
2/06/2018 0:40,13,70.9,11,69.9,3,62.7,27,69.6,3,100,0
2/06/2018 0:45,13,71.5,9,69.9,3,62.7,25,69.9,3,100,0
2/06/2018 0:50,9,71.7,8,69.9,3,62.8,20,69.6,3,100,0
2/06/2018 0:55,8,71.2,11,69.5,3,62.5,22,69.2,3,100,0
2/06/2018 1:00,5,71.5,8,69.6,2,62.7,15,69.3,3,100,0
2/06/2018 1:05,3,71.7,4,69.6,1,62.8,8,69.5,3,100,0
2/06/2018 1:10,5,71.2,5,69.7,6,62.9,16,67.6,3,100,0
2/06/2018 1:15,9,71.7,3,69.2,2,62.9,14,69.9,3,100,0
2/06/2018 1:20,4,71.9,7,69.8,3,62.9,14,68.9,3,100,0
2/06/2018 1:25,6,71.9,9,69.8,1,62.8,16,70.2,3,100,0
2/06/2018 1:30,3,71.9,8,69.8,5,62.8,16,68,3,100,0
2/06/2018 1:35,4,71.9,6,69.2,11,62.9,21,66.4,3,100,0
2/06/2018 1:40,4,71.2,3,69.4,0,62.9,7,70.4,3,100,0
2/06/2018 1:45,6,71.5,2,69.8,7,62.8,15,67.2,3,100,0
2/06/2018 1:50,6,71.3,6,69.9,2,62.6,14,69.5,3,100,0
2/06/2018 1:55,5,71.6,9,69.7,1,62.5,15,69.9,3,100,0
2/06/2018 2:00,9,70.9,3,69.7,1,62.6,13,70,3,100,0
2/06/2018 2:05,7,71.6,6,69.8,1,62.5,14,70.2,3,100,0
2/06/2018 2:10,4,71.7,5,69.9,2,62.6,11,69.2,3,100,0
2/06/2018 2:15,7,72.1,15,69.9,4,62.1,26,69.3,3,100,0
2/06/2018 2:20,3,72.2,9,69.7,0,62.1,12,70.3,3,100,0
2/06/2018 2:25,5,71.6,5,69.8,1,62.1,11,69.9,3,100,0
2/06/2018 2:30,7,71,9,69.7,4,62.3,20,68.7,3,100,0
2/06/2018 2:35,7,71.4,8,69.8,1,62.2,16,70,3,100,0
2/06/2018 2:40,1,71.9,11,69.8,6,62.3,18,67.4,3,100,0
2/06/2018 2:45,6,72,9,69.7,3,62.6,18,69.3,3,100,0
2/06/2018 2:50,7,71.6,7,69.7,4,62.7,18,68.9,3,100,0
2/06/2018 2:55,8,71.7,8,69.8,6,62,22,68.4,3,100,0
2/06/2018 3:00,3,71.9,11,69.8,4,62.2,18,68.5,3,100,0
2/06/2018 3:05,7,71.8,7,69.6,8,62.4,22,67.7,3,100,0
2/06/2018 3:10,8,71.6,6,69.7,6,62.4,20,68.3,3,100,0
2/06/2018 3:15,7,71.8,9,69.1,5,62.8,21,68.5,3,100,0
2/06/2018 3:20,5,72,9,69.5,3,62.7,17,69,3,100,0
2/06/2018 3:25,6,71.8,6,69.6,5,62.5,17,68.3,3,100,0
2/06/2018 3:30,11,71.9,11,69.7,16,62.4,38,67.3,3,100,0
2/06/2018 3:35,10,72,16,69.9,6,62.5,32,69.2,3,100,0
2/06/2018 3:40,13,72.3,13,69.9,7,62.7,33,69.3,3,100,0
2/06/2018 3:45,8,72.2,13,69.9,7,62.6,28,68.7,3,100,0
2/06/2018 3:50,9,72.3,12,70,9,62.5,30,68.4,3,100,0
2/06/2018 3:55,6,72.2,14,69.8,8,62.4,28,68.2,3,100,0
2/06/2018 4:00,6,72,21,69.4,17,62.8,44,67.2,3,100,0
2/06/2018 4:05,12,72,24,69.8,13,62.5,49,68.4,3,100,0
2/06/2018 4:10,10,72.1,25,68,16,62.8,51,67.2,3,100,0
2/06/2018 4:15,9,71.6,20,68.9,18,62.8,47,67.1,3,100,0
