5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed,Holiday
1/01/2018 5:30,4,71.8,15,69.8,6,62.5,25,68.4,3,100,1
1/01/2018 5:35,16,72.2,12,69.9,7,62.6,35,69.5,3,100,1
1/01/2018 5:40,11,72.2,14,69.5,4,62.7,29,69.6,3,100,1
1/01/2018 5:45,5,72.2,13,69.7,6,62.7,24,68.5,3,100,1
1/01/2018 5:50,8,71.6,10,69.7,6,62.7,24,68.6,3,100,1
1/01/2018 5:55,13,71.9,17,69.7,5,62.5,35,69.5,3,100,1
1/01/2018 6:00,5,71.9,14,69.6,5,62.6,24,68.6,3,100,1
1/01/2018 6:05,11,71.2,14,69.4,6,62.8,31,68.8,3,100,1
1/01/2018 6:10,8,71.5,10,69.5,5,62.7,23,68.7,3,100,1
1/01/2018 6:15,2,71.8,13,69.7,3,62.6,18,68.8,3,100,1
1/01/2018 6:20,12,71.9,11,69.8,5,62.7,28,69.4,3,100,1
1/01/2018 6:25,10,71.9,14,69.7,2,62.6,26,70,3,100,1
1/01/2018 6:30,11,72.1,11,69.6,3,62.7,25,69.9,3,100,1
1/01/2018 6:35,7,72.2,14,69.6,8,62.6,29,68.3,3,100,1
1/01/2018 6:40,13,72.1,16,69.5,12,62.6,41,68.3,3,100,1
1/01/2018 6:45,12,71.9,14,69.6,11,62.7,37,68.3,3,100,1
1/01/2018 6:50,16,72.2,14,69.4,6,62.7,36,69.5,3,100,1
1/01/2018 6:55,10,72.1,14,69.5,8,62.7,32,68.6,3,100,1
1/01/2018 7:00,10,71.8,15,69.5,8,62.6,33,68.5,3,100,1
1/01/2018 7:05,9,71.6,10,69.6,9,62.4,28,67.9,3,100,1
1/01/2018 7:10,10,71.9,22,68.7,3,62.5,35,69.1,3,100,1
1/01/2018 7:15,16,72,22,69.2,8,62.5,46,69,3,100,1
1/01/2018 7:20,10,72.1,27,69.4,14,62.7,51,68.1,3,100,1
1/01/2018 7:25,7,72,24,69.6,13,62.9,44,68,3,100,1
1/01/2018 7:30,11,72.1,21,69.6,8,62.8,40,68.9,3,100,1
1/01/2018 7:35,13,71.9,18,69.7,6,62.9,37,69.4,3,100,1
1/01/2018 7:40,19,71.4,22,69.8,10,62.8,51,69,3,100,1
1/01/2018 7:45,11,71.2,25,69.9,11,62.7,47,68.5,3,100,1
1/01/2018 7:50,16,71.8,16,69.2,10,62.9,42,68.7,3,100,1
1/01/2018 7:55,15,72,16,69.6,9,62.9,40,69,3,100,1
1/01/2018 8:00,19,71.1,20,69.3,6,62.8,45,69.2,3,100,1
1/01/2018 8:05,14,71.6,22,69.5,10,62.7,46,68.7,3,100,1
1/01/2018 8:10,13,71.9,19,69.4,8,62.8,40,68.9,3,100,1
1/01/2018 8:15,22,71,20,69.5,12,62.7,54,68.6,3,100,1
1/01/2018 8:20,10,71.4,20,69.6,8,62.8,38,68.6,3,100,1
1/01/2018 8:25,19,71.7,20,70.1,10,62.7,49,69.2,3,100,1
1/01/2018 8:30,14,71.8,21,69.7,17,62.6,52,67.9,3,100,1
1/01/2018 8:35,18,71.9,24,70,8,62.6,50,69.5,3,100,1
1/01/2018 8:40,24,71.8,29,69.1,11,62.7,64,69,3,100,1
1/01/2018 8:45,25,71.7,31,69.9,12,62.8,68,69.3,3,100,1
1/01/2018 8:50,26,71.7,32,69.6,19,62.5,77,68.6,3,100,1
1/01/2018 8:55,27,71.5,32,70,11,62.7,70,69.4,3,100,1
1/01/2018 9:00,20,71.2,28,69.8,7,62.7,55,69.4,3,100,1
1/01/2018 9:05,22,71.2,23,69.7,13,62.7,58,68.7,3,100,1
1/01/2018 9:10,24,71.5,27,70.1,10,62.7,61,69.4,3,100,1
1/01/2018 9:15,29,70.8,32,70.3,18,62.3,79,68.7,3,100,1
1/01/2018 9:20,22,71.6,24,70.1,10,62.4,56,69.3,3,100,1
1/01/2018 9:25,21,71.5,38,70.1,18,62.9,77,68.8,3,100,1
1/01/2018 9:30,22,71.6,22,69.5,19,62.7,63,68.2,3,100,1
1/01/2018 9:35,26,71.9,32,69.7,11,62.6,69,69.4,3,100,1
1/01/2018 9:40,23,71.8,29,69.6,18,62.5,70,68.5,3,100,1
1/01/2018 9:45,27,71.4,31,69.8,13,62.5,71,69.1,3,100,1
1/01/2018 9:50,37,68.7,29,68.8,18,62.7,84,67.4,3,100,1
1/01/2018 9:55,24,70.5,29,69.5,13,62.5,66,68.5,3,100,1
1/01/2018 10:00,33,70.8,43,70.3,16,62.6,92,69.1,3,100,1
1/01/2018 10:05,30,71.3,37,70.4,20,62.6,87,68.9,3,100,1
1/01/2018 10:10,27,71.7,38,69.7,25,62.8,90,68.4,3,100,1
1/01/2018 10:15,27,71.6,44,69.9,12,62.7,83,69.4,3,100,1
1/01/2018 10:20,28,72.2,37,69.3,24,62.3,89,68.3,3,100,1
1/01/2018 10:25,30,72.1,36,69.9,23,62.3,89,68.7,3,100,1
1/01/2018 10:30,28,70.4,36,70.6,22,62.3,86,68.4,3,100,1
1/01/2018 10:35,34,70.6,52,68.4,21,62.7,107,68,3,100,1
1/01/2018 10:40,40,69.8,40,69.7,29,62.7,109,67.9,3,100,1
1/01/2018 10:45,31,71.2,40,69.5,25,63,96,68.4,3,100,1
1/01/2018 10:50,40,71.2,44,69.6,24,63.1,108,68.7,3,100,1
1/01/2018 10:55,46,71.2,44,69.4,25,62.5,115,68.6,3,100,1
1/01/2018 11:00,33,71.6,41,69.4,19,62.7,93,68.8,3,100,1
1/01/2018 11:05,34,70.1,50,69.9,25,62.4,109,68.2,3,100,1
1/01/2018 11:10,30,70.4,38,70,26,63.1,94,68.2,3,100,1
1/01/2018 11:15,47,70.7,39,69.9,24,62.9,110,68.7,3,100,1
1/01/2018 11:20,38,71.4,41,69.7,28,63.5,107,68.7,3,100,1
1/01/2018 11:25,37,71.3,49,70.7,34,62.5,120,68.6,3,100,1
1/01/2018 11:30,39,71,44,70.5,28,62.8,111,68.7,3,100,1
1/01/2018 11:35,42,69.1,48,69.9,31,62.1,121,67.6,3,100,1
1/01/2018 11:40,52,69.8,51,70.2,33,61.2,136,67.9,3,100,1
1/01/2018 11:45,44,70.4,55,70.9,31,62.4,130,68.7,3,100,1
1/01/2018 11:50,40,70.8,45,69.8,32,62.3,117,68.1,3,100,1
1/01/2018 11:55,48,71.7,58,69.3,32,62,138,68.4,3,100,1
1/01/2018 12:00,52,71.2,53,69.6,26,62,131,68.7,3,100,1
1/01/2018 12:05,55,71.3,55,68.6,34,62.8,144,68.3,3,100,1
1/01/2018 12:10,48,71.4,56,69.1,29,62.9,133,68.6,3,100,1
1/01/2018 12:15,44,70.9,58,68.2,25,63,127,68.1,3,100,1
1/01/2018 12:20,44,71.8,54,68.6,34,62.8,132,68.2,3,100,1
1/01/2018 12:25,49,70.7,58,69.2,32,63.4,139,68.4,3,100,1
1/01/2018 12:30,47,70.1,46,69.4,24,63.2,117,68.4,3,100,1
1/01/2018 12:35,38,69.4,41,69.3,38,62.7,117,67.2,3,100,1
1/01/2018 12:40,43,70.1,43,68.9,36,62.7,122,67.5,3,100,1
1/01/2018 12:45,37,71.1,54,69.8,31,62.5,122,68.3,3,100,1
1/01/2018 12:50,39,71.9,55,70.5,36,63.4,130,69,3,100,1
1/01/2018 12:55,56,72.3,56,69.2,34,63,146,68.9,3,100,1
1/01/2018 13:00,55,71.9,50,69.8,32,63.2,137,69.1,3,100,1
1/01/2018 13:05,49,70.2,57,67.7,31,62.6,137,67.4,3,100,1
1/01/2018 13:10,49,71.3,42,69.2,22,62.8,113,68.9,3,100,1
1/01/2018 13:15,48,71.1,64,69.1,37,62.3,149,68.1,3,100,1
1/01/2018 13:20,49,69.6,67,69.1,28,62.8,144,68,3,100,1
1/01/2018 13:25,42,70.9,54,69.5,35,62.8,131,68.2,3,100,1
1/01/2018 13:30,37,71.5,45,69.6,30,61.7,112,68.1,3,100,1
1/01/2018 13:35,45,71.9,60,70,33,61.8,138,68.7,3,100,1
1/01/2018 13:40,47,72.1,47,70,30,61.9,124,68.8,3,100,1
1/01/2018 13:45,46,72.5,57,70.1,30,62.7,133,69.3,3,100,1
1/01/2018 13:50,37,72.2,59,69,30,62.7,126,68.4,3,100,1
1/01/2018 13:55,41,71,47,69.6,30,62.1,118,68.2,3,100,1
1/01/2018 14:00,46,71.4,53,69.2,26,62.8,125,68.7,3,100,1
1/01/2018 14:05,56,71.4,44,70.1,21,63.1,121,69.5,3,100,1
1/01/2018 14:10,54,68.8,48,70,40,63.4,142,67.7,3,100,1
1/01/2018 14:15,47,69.6,61,69.7,40,63.6,148,68,3,100,1
1/01/2018 14:20,45,70.6,65,69.9,28,63,138,68.7,3,100,1
1/01/2018 14:25,51,71.3,54,69.3,27,63.2,132,68.8,3,100,1
1/01/2018 14:30,43,69.1,58,69.1,28,63.1,129,67.8,3,100,1
1/01/2018 14:35,36,69.9,47,69.5,36,63.6,119,67.8,3,100,1
1/01/2018 14:40,44,70.7,54,70.6,34,64,132,68.9,3,100,1
1/01/2018 14:45,39,70.4,63,69.5,36,63.5,138,68.2,3,100,1
1/01/2018 14:50,48,70.8,63,71.3,25,63.2,136,69.6,3,100,1
1/01/2018 14:55,56,70.6,51,70.9,38,63.3,145,68.8,3,100,1
1/01/2018 15:00,44,71,59,69.3,43,63.5,146,68.1,3,100,1
1/01/2018 15:05,37,71.2,63,69.7,39,62.5,139,68.1,3,100,1
1/01/2018 15:10,44,71.7,62,70.9,31,63.1,137,69.4,3,100,1
1/01/2018 15:15,43,73.4,51,71.8,38,62.2,132,69.6,3,100,1
1/01/2018 15:20,47,72,61,70.7,40,62.8,148,69,3,100,1
1/01/2018 15:25,52,72.3,64,70.8,42,62.4,158,69.1,3,100,1
1/01/2018 15:30,49,70.6,64,70.6,37,62.9,150,68.7,3,100,1
1/01/2018 15:35,51,70.2,56,69.8,30,62.5,137,68.4,3,100,1
1/01/2018 15:40,44,69.1,53,70.1,35,62.6,132,67.8,3,100,1
1/01/2018 15:45,58,70.1,60,70.4,31,61.4,149,68.4,3,100,1
1/01/2018 15:50,56,69.7,57,70.5,39,62.1,152,68,3,100,1
1/01/2018 15:55,44,70.7,53,71.4,31,63.2,128,69.2,3,100,1
1/01/2018 16:00,37,70.8,48,70.4,39,63.3,124,68.3,3,100,1
1/01/2018 16:05,61,70.7,66,70.9,28,62.1,155,69.2,3,100,1
1/01/2018 16:10,54,70.2,45,70.6,30,62.9,129,68.6,3,100,1
1/01/2018 16:15,51,69.2,52,69.4,26,63.3,129,68.1,3,100,1
1/01/2018 16:20,51,69.3,56,69.3,33,62.4,140,67.7,3,100,1
1/01/2018 16:25,42,69,63,70.7,35,63.4,140,68.4,3,100,1
1/01/2018 16:30,41,69.6,68,70.2,27,62.8,136,68.5,3,100,1
1/01/2018 16:35,49,69.1,61,69.3,34,63.2,144,67.8,3,100,1
1/01/2018 16:40,42,70.5,54,68.8,30,63.2,126,68,3,100,1
1/01/2018 16:45,36,71,61,69.8,41,63.4,138,68.2,3,100,1
1/01/2018 16:50,49,71.7,50,69.6,34,62.5,133,68.6,3,100,1
1/01/2018 16:55,53,72.3,55,70.1,30,62.7,138,69.3,3,100,1
1/01/2018 17:00,37,70.5,47,71.4,30,62.8,114,68.8,3,100,1
1/01/2018 17:05,46,72.4,61,71.2,36,62.5,143,69.4,3,100,1
1/01/2018 17:10,45,72.8,54,71.1,33,62.6,132,69.6,3,100,1
1/01/2018 17:15,52,70.5,57,71.6,37,64,146,69.3,3,100,1
1/01/2018 17:20,42,70.1,48,69.9,28,63.4,118,68.4,3,100,1
1/01/2018 17:25,50,68.8,64,69.7,44,62.6,158,67.4,3,100,1
1/01/2018 17:30,48,67.6,60,69.5,41,61.8,149,66.8,3,100,1
1/01/2018 17:35,52,69,50,68.3,28,61.4,130,67.1,3,100,1
1/01/2018 17:40,48,69.6,54,68.6,26,61.7,128,67.6,3,100,1
1/01/2018 17:45,45,67.4,56,69.1,37,61.5,138,66.5,3,100,1
1/01/2018 17:50,42,69.4,60,70.5,31,61.4,133,68,3,100,1
1/01/2018 17:55,39,69.4,52,70,26,61.9,117,68,3,100,1
1/01/2018 18:00,43,69.3,55,69.2,34,60.7,132,67,3,100,1
1/01/2018 18:05,36,70,46,68.4,20,61.7,102,67.7,3,100,1
1/01/2018 18:10,47,70.9,60,70.1,37,60.5,144,67.9,3,100,1
1/01/2018 18:15,43,70,51,69.9,27,61.9,121,68.2,3,100,1
1/01/2018 18:20,35,71,45,70,24,62.3,104,68.6,3,100,1
1/01/2018 18:25,33,71.7,48,69,27,62.8,108,68.3,3,100,1
1/01/2018 18:30,37,71.7,54,70.3,34,63.4,125,68.8,3,100,1
1/01/2018 18:35,40,71.5,59,70.2,36,63.6,135,68.8,3,100,1
1/01/2018 18:40,40,71.3,48,71.4,22,63.3,110,69.7,3,100,1
1/01/2018 18:45,41,71.9,43,71.1,21,63.1,105,69.8,3,100,1
1/01/2018 18:50,35,71.6,38,70.6,32,63.4,105,68.7,3,100,1
1/01/2018 18:55,44,71.6,42,69,30,62.9,116,68.4,3,100,1
1/01/2018 19:00,38,71.3,48,68.7,25,62.6,111,68.2,3,100,1
1/01/2018 19:05,43,70,56,68.3,35,61.1,134,67,3,100,1
1/01/2018 19:10,42,68.4,32,69.3,37,61.5,111,66.4,3,100,1
1/01/2018 19:15,41,70.2,40,70.1,20,62.2,101,68.6,3,100,1
1/01/2018 19:20,33,71.8,47,69.5,24,62.5,104,68.6,3,100,1
1/01/2018 19:25,34,72.2,32,70.1,17,62.5,83,69.4,3,100,1
1/01/2018 19:30,27,72.2,40,70.3,17,62.3,84,69.3,3,100,1
1/01/2018 19:35,35,69.5,33,70.4,13,62.4,81,68.7,3,100,1
1/01/2018 19:40,32,70.9,40,70,18,62.5,90,68.8,3,100,1
1/01/2018 19:45,30,71.5,34,70,16,62.7,80,69.1,3,100,1
1/01/2018 19:50,29,71.9,31,70.1,22,63.1,82,68.9,3,100,1
1/01/2018 19:55,29,71.7,23,70.1,23,63,75,68.5,3,100,1
1/01/2018 20:00,25,70.3,37,70,19,62.7,81,68.4,3,100,1
1/01/2018 20:05,38,70.2,43,70.7,15,62.7,96,69.3,3,100,1
1/01/2018 20:10,36,69.2,31,70.6,17,62.9,84,68.4,3,100,1
1/01/2018 20:15,33,65.3,29,70.5,19,63.1,81,66.6,3,100,1
1/01/2018 20:20,22,68.6,39,69.9,17,62.5,78,67.9,3,100,1
1/01/2018 20:25,26,70.5,32,70.1,18,62.8,76,68.5,3,100,1
1/01/2018 20:30,22,71.1,27,69.8,16,62.4,65,68.4,3,100,1
1/01/2018 20:35,28,71.5,42,70.4,20,62.5,90,69,3,100,1
1/01/2018 20:40,27,71.6,30,70.2,17,62.6,74,69,3,100,1
1/01/2018 20:45,35,71.8,42,70.4,21,62.8,98,69.3,3,100,1
1/01/2018 20:50,32,72,40,70.7,19,62.9,91,69.5,3,100,1
1/01/2018 20:55,31,70.9,28,70.2,17,62.9,76,68.9,3,100,1
1/01/2018 21:00,26,71.7,35,70.1,16,62.6,77,69.1,3,100,1
1/01/2018 21:05,19,72,39,69.8,15,62.6,73,68.9,3,100,1
1/01/2018 21:10,29,71.9,33,70.2,15,62.7,77,69.4,3,100,1
1/01/2018 21:15,35,72.1,33,70.4,16,62.8,84,69.7,3,100,1
1/01/2018 21:20,30,72.8,27,69.9,16,62.2,73,69.4,3,100,1
1/01/2018 21:25,29,72.5,27,69.7,11,62.4,67,69.7,3,100,1
1/01/2018 21:30,37,71.2,28,69.6,15,62.6,80,69,3,100,1
1/01/2018 21:35,33,71.7,30,68.4,15,62.7,78,68.7,3,100,1
1/01/2018 21:40,17,71.9,22,69.1,12,62.7,51,68.5,3,100,1
1/01/2018 21:45,33,72.3,31,69.4,14,62.8,78,69.4,3,100,1
1/01/2018 21:50,20,72.2,29,69.6,17,62.6,66,68.6,3,100,1
1/01/2018 21:55,30,72.8,32,70.1,12,62.6,74,70,3,100,1
1/01/2018 22:00,24,72.1,22,69.9,14,62.5,60,69.1,3,100,1
1/01/2018 22:05,25,71.8,26,69.9,15,62.9,66,69,3,100,1
1/01/2018 22:10,28,71.9,28,70.3,15,62.8,71,69.3,3,100,1
1/01/2018 22:15,27,71.8,36,70.9,20,62.4,83,69.1,3,100,1
1/01/2018 22:20,16,71.4,26,70.8,17,62.4,59,68.5,3,100,1
1/01/2018 22:25,20,71.6,26,70.1,11,62.5,57,69.2,3,100,1
1/01/2018 22:30,18,71.5,26,69.5,9,62.7,53,69,3,100,1
1/01/2018 22:35,20,72.1,16,69.5,11,62.6,47,69,3,100,1
1/01/2018 22:40,18,72.3,27,69.7,6,62.8,51,69.8,3,100,1
1/01/2018 22:45,16,72.2,15,69.7,6,62.9,37,69.7,3,100,1
1/01/2018 22:50,19,72.3,24,70,10,62.6,53,69.4,3,100,1
1/01/2018 22:55,19,72.1,21,70,8,62.7,48,69.6,3,100,1
1/01/2018 23:00,16,72.2,17,69.8,15,62.4,48,68.3,3,100,1
1/01/2018 23:05,17,72.1,15,69.6,11,62.4,43,68.7,3,100,1
1/01/2018 23:10,9,72,17,69.7,7,62.6,33,68.8,3,100,1
1/01/2018 23:15,16,71.9,16,69.7,5,62.8,37,69.7,3,100,1
1/01/2018 23:20,20,72,20,69.9,10,62.9,50,69.3,3,100,1
1/01/2018 23:25,8,71.9,15,69.8,7,62.6,30,68.7,3,100,1
1/01/2018 23:30,15,72,17,69.9,1,62.7,33,70.6,3,100,1
1/01/2018 23:35,10,72.1,20,70.2,9,62.6,39,68.9,3,100,1
1/01/2018 23:40,17,71,19,69.8,10,62.6,46,68.7,3,100,1
1/01/2018 23:45,9,71.6,17,69.8,4,62.7,30,69.4,3,100,1
1/01/2018 23:50,9,71.7,18,70,11,62.7,38,68.3,3,100,1
1/01/2018 23:55,11,71.8,17,70,4,62.6,32,69.7,3,100,1
1/02/2018 0:00,11,71.9,11,69.7,3,62.7,25,69.8,3,100,0
1/02/2018 0:05,11,71.7,8,69.8,1,62.8,20,70.5,3,100,0
1/02/2018 0:10,11,71.9,10,69.8,2,62.8,23,70.2,3,100,0
1/02/2018 0:15,10,71.8,17,69.5,9,62.6,36,68.4,3,100,0
1/02/2018 0:20,11,71.8,11,69.7,2,62.7,24,70.1,3,100,0
1/02/2018 0:25,11,71.8,12,69.9,5,62.9,28,69.4,3,100,0
1/02/2018 0:30,4,72,11,69.8,5,62.8,20,68.5,3,100,0
1/02/2018 0:35,9,71.7,9,69.8,1,62.8,19,70.3,3,100,0
1/02/2018 0:40,13,71.4,5,69.8,3,62.8,21,69.8,3,100,0
1/02/2018 0:45,10,71.7,7,69.7,3,62.8,20,69.7,3,100,0
1/02/2018 0:50,5,71.7,4,69.9,2,62.7,11,69.4,3,100,0
1/02/2018 0:55,7,71.8,7,70.1,2,62.8,16,69.9,3,100,0
1/02/2018 1:00,11,71.9,8,69.9,3,62.8,22,69.9,3,100,0
1/02/2018 1:05,9,71.9,12,69.9,3,62.7,24,69.8,3,100,0
1/02/2018 1:10,6,71.7,10,69.7,3,62.7,19,69.2,3,100,0
1/02/2018 1:15,3,71.9,6,69.6,4,62.6,13,68,3,100,0
1/02/2018 1:20,5,71.9,8,69.5,3,62.7,16,69,3,100,0
1/02/2018 1:25,5,71.3,6,69.6,3,62.8,14,68.8,3,100,0
1/02/2018 1:30,6,71.4,5,69.6,1,62.7,12,69.9,3,100,0
1/02/2018 1:35,6,71.5,8,69.6,4,62.7,18,68.7,3,100,0
1/02/2018 1:40,0,71.5,7,69.7,2,62.6,9,68.1,3,100,0
1/02/2018 1:45,6,71.8,10,69.8,4,62.6,20,69,3,100,0
1/02/2018 1:50,4,71.8,7,69.8,3,62.8,14,68.9,3,100,0
1/02/2018 1:55,6,71.9,6,69.9,3,62.7,15,69.3,3,100,0
1/02/2018 2:00,3,71.3,10,69.7,0,62.7,13,70.1,3,100,0
1/02/2018 2:05,4,71.7,7,69.7,0,62.7,11,70.4,3,100,0
1/02/2018 2:10,4,71.9,4,69.8,0,62.7,8,70.9,3,100,0
1/02/2018 2:15,0,71.9,3,69.9,1,62.7,4,68.1,3,100,0
1/02/2018 2:20,4,71.3,8,70.1,1,62.8,13,69.9,3,100,0
1/02/2018 2:25,1,71.6,9,69.9,3,62.8,13,68.4,3,100,0
1/02/2018 2:30,5,71.8,9,69.8,2,62.6,16,69.5,3,100,0
1/02/2018 2:35,3,71.9,8,69.8,4,62.7,15,68.3,3,100,0
1/02/2018 2:40,3,71.9,4,69.8,5,62.8,12,67.4,3,100,0
1/02/2018 2:45,4,71.9,7,69.2,2,62.8,13,69,3,100,0
1/02/2018 2:50,4,72,14,69,4,62.8,22,68.4,3,100,0
1/02/2018 2:55,9,71,12,69.4,6,62.8,27,68.5,3,100,0
1/02/2018 3:00,8,71.4,6,69.5,6,62.7,20,68.2,3,100,0
1/02/2018 3:05,5,71.5,9,68.8,6,62.5,20,67.6,3,100,0
1/02/2018 3:10,4,71.6,10,68.8,6,62.6,20,67.5,3,100,0
1/02/2018 3:15,5,71.1,11,69.2,9,62.6,25,67.2,3,100,0
1/02/2018 3:20,9,70.6,11,69.4,3,62.6,23,69,3,100,0
1/02/2018 3:25,8,71,11,69.5,1,62.8,20,69.8,3,100,0
1/02/2018 3:30,8,71.7,18,69.9,12,62.8,38,68,3,100,0
1/02/2018 3:35,8,71.9,11,69.5,10,62.8,29,67.9,3,100,0
1/02/2018 3:40,8,72,18,69.7,11,62.8,37,68.1,3,100,0
1/02/2018 3:45,10,72.3,15,70,17,62.8,42,67.6,3,100,0
1/02/2018 3:50,9,72.2,15,70,15,62.8,39,67.7,3,100,0
1/02/2018 3:55,14,72.4,11,69.9,10,62.8,35,68.9,3,100,0
1/02/2018 4:00,7,71.4,17,69.5,13,62.7,37,67.5,3,100,0
1/02/2018 4:05,13,70.7,22,70.1,13,61.7,48,68,3,100,0
1/02/2018 4:10,11,71.4,18,69.8,12,62.2,41,68,3,100,0
